interval_start_local,region,total_outage_mw,solar_price,wind_price,natural_gas_price,coal_price,nuclear_price,oil_price,hydro_price
2018-04-29,Mid Atlantic - Dominion,2225.98,28.72,33.61,31.16,55.84,7.23,104.22,-0.05
2018-04-30,Mid Atlantic - Dominion,1528.5,27.38,29.81,31.46,53.46,9.06,75.7,4.24
2018-05-01,Mid Atlantic - Dominion,1897.73,28.72,22.75,43.96,56.28,7.69,104.23,2.95
2018-05-02,Mid Atlantic - Dominion,2190.56,25.62,27.83,54.55,41.72,9.05,78.19,5.46
2018-05-03,Mid Atlantic - Dominion,1947.55,28.66,19.44,22.24,50.69,5.67,85.96,10.67
2018-05-04,Mid Atlantic - Dominion,1525.79,39.8,32.61,50.59,48.41,9.67,78.91,4.91
2018-05-05,Mid Atlantic - Dominion,1777.52,23.4,34.8,57.42,56.56,9.37,95.8,0.06
2018-05-06,Mid Atlantic - Dominion,2524.96,33.68,46.64,41.68,45.13,8.31,78.34,-1.55
2018-05-07,Mid Atlantic - Dominion,2379.59,32.75,42.08,47.08,50.59,8.42,109.82,5.92
2018-05-08,Mid Atlantic - Dominion,1517.04,34.88,10.88,47.71,43.14,6.19,88.18,3.83
2018-05-09,Mid Atlantic - Dominion,1575.34,31.62,35.05,54.41,40.45,5.89,85.25,8.9
2018-05-10,Mid Atlantic - Dominion,1641.31,25.81,17.08,30.48,48.0,6.7,92.48,6.6
2018-05-11,Mid Atlantic - Dominion,2530.68,27.03,36.07,41.88,54.95,7.47,114.8,0.87
2018-05-12,Mid Atlantic - Dominion,1537.29,26.8,22.98,32.82,44.28,6.86,86.31,4.81
2018-05-13,Mid Atlantic - Dominion,2463.75,28.63,27.43,28.9,55.81,7.25,65.04,6.28
2018-05-14,Mid Atlantic - Dominion,1875.65,34.92,26.73,55.26,39.9,9.04,91.01,3.38
2018-05-15,Mid Atlantic - Dominion,1926.58,24.92,19.72,35.08,53.66,8.26,96.15,3.48
2018-05-16,Mid Atlantic - Dominion,1524.43,22.88,25.96,40.47,47.12,8.71,86.6,2.25
2018-05-17,Mid Atlantic - Dominion,2164.87,24.26,17.0,42.1,52.32,6.75,88.75,1.93
2018-05-18,Mid Atlantic - Dominion,1850.76,31.67,17.07,35.45,52.38,8.05,101.61,7.09
2018-05-19,Mid Atlantic - Dominion,2200.45,30.56,27.94,52.6,55.38,8.8,101.27,6.96
2018-05-20,Mid Atlantic - Dominion,2001.75,34.83,31.59,35.21,51.7,8.53,84.91,3.37
2018-05-21,Mid Atlantic - Dominion,1506.86,32.46,16.52,43.86,45.66,6.58,71.89,7.89
2018-05-22,Mid Atlantic - Dominion,2099.36,34.15,25.08,50.46,43.27,8.1,94.06,6.5
2018-05-23,Mid Atlantic - Dominion,1729.29,25.19,16.79,33.17,47.1,8.58,99.87,7.12
2018-05-24,Mid Atlantic - Dominion,1654.98,19.05,21.38,39.31,53.14,7.88,65.38,5.22
2018-05-25,Mid Atlantic - Dominion,1569.03,34.93,15.9,24.5,61.53,8.76,96.65,5.53
2018-05-26,Mid Atlantic - Dominion,1826.98,22.63,30.56,49.09,53.07,7.84,61.66,7.87
2018-05-27,Mid Atlantic - Dominion,2134.85,32.52,27.2,42.81,45.63,9.56,85.58,4.24
2018-05-28,Mid Atlantic - Dominion,1672.88,33.4,23.37,39.49,54.8,8.08,106.01,6.84
2018-05-29,Mid Atlantic - Dominion,2427.04,24.49,23.83,50.42,53.24,7.84,85.0,6.32
2018-05-30,Mid Atlantic - Dominion,1657.5,30.57,32.08,33.77,58.8,7.29,78.39,3.79
2018-05-31,Mid Atlantic - Dominion,1648.29,30.69,19.14,62.69,60.12,7.63,101.53,1.17
2018-06-01,Mid Atlantic - Dominion,2527.52,28.88,39.36,48.98,44.34,7.17,90.49,7.4
2018-06-02,Mid Atlantic - Dominion,2909.29,30.69,27.06,51.34,46.05,7.6,69.65,7.49
2018-06-03,Mid Atlantic - Dominion,3104.71,12.84,25.31,52.11,51.42,7.34,88.1,10.53
2018-06-04,Mid Atlantic - Dominion,2633.1,27.1,31.57,67.58,49.84,9.36,69.67,7.13
2018-06-05,Mid Atlantic - Dominion,3375.23,36.74,23.3,58.4,51.58,8.68,96.42,15.94
2018-06-06,Mid Atlantic - Dominion,3157.18,15.46,26.14,60.5,43.38,6.85,92.1,4.93
2018-06-07,Mid Atlantic - Dominion,2565.83,25.88,21.41,74.26,51.6,8.06,105.25,12.24
2018-06-08,Mid Atlantic - Dominion,2709.58,23.89,16.36,64.1,45.52,7.31,72.75,12.37
2018-06-09,Mid Atlantic - Dominion,2549.34,34.07,3.3,57.54,53.55,7.98,68.97,9.55
2018-06-10,Mid Atlantic - Dominion,2581.01,30.35,12.67,46.26,52.06,8.24,105.48,5.74
2018-06-11,Mid Atlantic - Dominion,2813.0,31.2,27.59,72.41,53.55,7.79,118.62,8.51
2018-06-12,Mid Atlantic - Dominion,4535.06,26.11,34.41,59.59,55.98,9.59,95.21,13.85
2018-06-13,Mid Atlantic - Dominion,2519.42,36.01,25.31,58.13,50.0,8.51,90.12,10.98
2018-06-14,Mid Atlantic - Dominion,3368.39,34.2,20.86,57.38,49.57,8.63,77.12,11.91
2018-06-15,Mid Atlantic - Dominion,3198.47,33.61,18.35,58.33,47.72,8.94,83.67,4.85
2018-06-16,Mid Atlantic - Dominion,3012.84,28.46,24.16,76.19,50.56,7.4,89.37,12.66
2018-06-17,Mid Atlantic - Dominion,2917.66,33.63,28.96,63.85,57.9,9.16,73.87,8.66
2018-06-18,Mid Atlantic - Dominion,2783.48,25.36,44.05,68.73,42.62,8.19,59.95,7.57
2018-06-19,Mid Atlantic - Dominion,3122.86,24.13,17.03,67.64,53.36,6.99,85.22,10.15
2018-06-20,Mid Atlantic - Dominion,2739.56,26.82,32.39,64.42,45.15,8.53,98.06,9.91
2018-06-21,Mid Atlantic - Dominion,2914.31,26.75,25.33,51.52,54.21,6.8,86.22,9.21
2018-06-22,Mid Atlantic - Dominion,2789.41,26.27,29.17,54.06,44.98,8.51,97.24,6.68
2018-06-23,Mid Atlantic - Dominion,3606.12,25.0,14.69,55.63,54.57,7.99,100.54,7.62
2018-06-24,Mid Atlantic - Dominion,5678.98,28.65,26.06,63.58,45.56,8.26,86.33,6.92
2018-06-25,Mid Atlantic - Dominion,2758.26,32.41,30.45,57.28,45.73,7.53,91.99,8.33
2018-06-26,Mid Atlantic - Dominion,3064.24,25.44,13.58,62.95,47.81,8.77,101.33,10.25
2018-06-27,Mid Atlantic - Dominion,2811.1,20.54,20.75,60.84,60.58,7.03,121.01,7.12
2018-06-28,Mid Atlantic - Dominion,3663.86,24.36,13.04,43.8,52.5,8.47,64.1,11.06
2018-06-29,Mid Atlantic - Dominion,2848.79,34.8,22.63,49.66,58.87,7.09,105.44,8.36
2018-06-30,Mid Atlantic - Dominion,2690.62,30.37,21.48,34.85,50.99,8.44,71.75,7.96
2018-07-01,Mid Atlantic - Dominion,2735.23,30.56,29.32,59.79,46.72,7.75,96.06,10.01
2018-07-02,Mid Atlantic - Dominion,2873.88,27.22,7.45,68.14,53.29,7.38,95.45,14.21
2018-07-03,Mid Atlantic - Dominion,2843.56,34.7,16.75,64.08,50.26,7.67,113.9,14.05
2018-07-04,Mid Atlantic - Dominion,2618.9,20.73,37.48,42.75,55.51,7.42,99.35,14.54
2018-07-05,Mid Atlantic - Dominion,3909.27,30.93,48.12,46.21,48.25,6.98,90.14,14.56
2018-07-06,Mid Atlantic - Dominion,3330.82,26.47,27.91,63.43,48.74,9.04,89.5,14.22
2018-07-07,Mid Atlantic - Dominion,3405.52,27.85,12.76,90.12,53.57,6.78,69.37,20.06
2018-07-08,Mid Atlantic - Dominion,2823.91,32.67,22.93,70.71,49.32,7.01,92.29,10.33
2018-07-09,Mid Atlantic - Dominion,4099.51,31.47,28.11,44.76,50.24,8.23,83.63,8.4
2018-07-10,Mid Atlantic - Dominion,2724.52,29.96,28.88,57.53,44.73,10.08,86.29,12.0
2018-07-11,Mid Atlantic - Dominion,3273.6,33.36,23.27,59.82,50.67,7.81,93.5,11.9
2018-07-12,Mid Atlantic - Dominion,3735.42,34.34,33.76,57.6,51.11,9.39,77.17,9.11
2018-07-13,Mid Atlantic - Dominion,2640.87,27.03,21.53,47.27,49.3,6.59,99.32,12.71
2018-07-14,Mid Atlantic - Dominion,3679.96,31.2,17.65,66.71,49.99,7.5,89.71,10.27
2018-07-15,Mid Atlantic - Dominion,2977.91,38.16,32.91,45.58,45.87,8.02,66.19,14.4
2018-07-16,Mid Atlantic - Dominion,3525.08,29.95,30.65,46.51,49.56,6.98,103.57,8.08
2018-07-17,Mid Atlantic - Dominion,2648.57,29.52,8.98,41.78,51.81,8.23,92.66,14.79
2018-07-18,Mid Atlantic - Dominion,3008.92,22.26,13.18,60.13,44.03,7.85,87.37,8.68
2018-07-19,Mid Atlantic - Dominion,2585.21,28.92,30.29,56.68,45.34,7.04,77.65,11.35
2018-07-20,Mid Atlantic - Dominion,3124.78,32.35,28.46,66.84,52.62,6.68,104.99,10.19
2018-07-21,Mid Atlantic - Dominion,2670.24,21.79,21.38,58.0,47.87,7.96,109.49,6.84
2018-07-22,Mid Atlantic - Dominion,2535.06,32.9,27.24,54.58,57.03,7.48,116.5,13.52
2018-07-23,Mid Atlantic - Dominion,2821.26,32.24,15.04,57.43,55.17,9.43,92.59,12.61
2018-07-24,Mid Atlantic - Dominion,3392.68,33.24,24.61,83.26,51.54,7.19,77.96,7.37
2018-07-25,Mid Atlantic - Dominion,3143.51,26.84,18.55,67.69,46.88,8.67,75.91,11.02
2018-07-26,Mid Atlantic - Dominion,2824.22,25.81,28.51,84.64,62.14,7.39,103.58,6.05
2018-07-27,Mid Atlantic - Dominion,3285.29,30.2,18.68,70.66,50.89,8.83,115.75,9.62
2018-07-28,Mid Atlantic - Dominion,2898.55,30.11,4.04,65.47,52.64,9.39,82.56,8.92
2018-07-29,Mid Atlantic - Dominion,2698.19,29.45,22.8,61.93,47.54,10.06,82.87,13.98
2018-07-30,Mid Atlantic - Dominion,2776.93,30.54,24.6,66.84,42.86,8.42,99.6,9.32
2018-07-31,Mid Atlantic - Dominion,2900.47,26.59,20.34,56.28,47.48,10.11,72.65,6.44
2018-08-01,Mid Atlantic - Dominion,2511.09,33.59,19.13,41.13,52.97,8.22,38.65,11.45
2018-08-02,Mid Atlantic - Dominion,3362.46,32.54,29.79,66.99,49.16,9.12,76.64,8.31
2018-08-03,Mid Atlantic - Dominion,2534.24,31.45,34.77,70.56,56.43,7.94,105.17,9.75
2018-08-04,Mid Atlantic - Dominion,2664.52,31.28,30.46,64.97,53.71,6.69,105.11,17.6
2018-08-05,Mid Atlantic - Dominion,2648.48,27.23,23.63,48.68,43.75,9.2,76.58,9.57
2018-08-06,Mid Atlantic - Dominion,2956.65,38.23,25.2,51.23,50.93,8.52,95.92,7.45
2018-08-07,Mid Atlantic - Dominion,2571.26,30.07,24.86,76.26,47.89,8.53,87.06,15.69
2018-08-08,Mid Atlantic - Dominion,3143.21,24.61,22.09,43.37,44.51,8.69,112.92,17.4
2018-08-09,Mid Atlantic - Dominion,2710.56,35.3,29.52,49.06,46.85,7.72,81.82,13.14
2018-08-10,Mid Atlantic - Dominion,2636.29,22.86,13.1,68.74,45.99,7.7,96.59,12.74
2018-08-11,Mid Atlantic - Dominion,2977.29,30.57,26.13,57.65,55.9,8.04,97.7,5.71
2018-08-12,Mid Atlantic - Dominion,2778.13,22.1,22.86,53.92,51.54,8.24,72.78,6.98
2018-08-13,Mid Atlantic - Dominion,3101.05,22.47,9.08,55.07,48.93,6.99,119.34,7.88
2018-08-14,Mid Atlantic - Dominion,2804.91,25.82,37.63,61.92,43.07,8.26,83.1,9.38
2018-08-15,Mid Atlantic - Dominion,2628.99,28.34,32.37,69.81,44.21,8.26,110.6,15.75
2018-08-16,Mid Atlantic - Dominion,3447.59,34.38,21.04,33.25,52.16,8.48,95.22,11.67
2018-08-17,Mid Atlantic - Dominion,2711.33,26.54,27.59,67.96,48.36,8.14,88.87,9.79
2018-08-18,Mid Atlantic - Dominion,2529.37,34.47,13.4,63.42,51.27,9.36,90.36,14.57
2018-08-19,Mid Atlantic - Dominion,2641.02,33.92,27.68,67.38,40.86,8.35,82.68,14.13
2018-08-20,Mid Atlantic - Dominion,2731.55,34.6,24.44,43.78,54.36,9.42,84.29,11.25
2018-08-21,Mid Atlantic - Dominion,2538.64,34.34,21.83,96.0,46.57,7.21,66.7,8.28
2018-08-22,Mid Atlantic - Dominion,2989.25,28.24,32.14,49.34,52.97,5.87,80.95,7.87
2018-08-23,Mid Atlantic - Dominion,2726.44,33.33,23.08,36.48,49.22,7.06,99.36,13.27
2018-08-24,Mid Atlantic - Dominion,2820.42,28.35,28.63,47.64,51.64,7.07,87.89,7.7
2018-08-25,Mid Atlantic - Dominion,3367.3,15.84,28.93,80.1,48.87,7.0,72.65,7.45
2018-08-26,Mid Atlantic - Dominion,3559.09,30.86,19.31,55.15,48.32,8.41,76.61,12.83
2018-08-27,Mid Atlantic - Dominion,2568.54,26.44,37.63,55.02,48.63,8.02,107.18,11.69
2018-08-28,Mid Atlantic - Dominion,2555.73,25.8,28.04,48.91,54.69,8.64,81.18,9.92
2018-08-29,Mid Atlantic - Dominion,2516.39,25.97,23.63,77.9,43.75,6.96,90.02,9.32
2018-08-30,Mid Atlantic - Dominion,2650.94,26.63,29.79,63.36,56.14,8.09,106.36,8.97
2018-08-31,Mid Atlantic - Dominion,2798.36,30.94,39.91,42.72,45.98,8.36,120.09,10.54
2018-09-01,Mid Atlantic - Dominion,1696.45,37.85,25.69,49.85,45.07,10.07,106.77,13.03
2018-09-02,Mid Atlantic - Dominion,1696.07,18.58,7.49,57.83,44.3,8.67,74.16,6.5
2018-09-03,Mid Atlantic - Dominion,3010.64,32.54,20.62,34.2,58.69,6.99,103.15,11.74
2018-09-04,Mid Atlantic - Dominion,1537.83,35.72,35.63,21.68,51.08,7.77,114.98,16.61
2018-09-05,Mid Atlantic - Dominion,2561.47,27.03,28.06,44.04,47.61,7.11,65.53,6.59
2018-09-06,Mid Atlantic - Dominion,3092.59,34.6,15.88,38.18,49.31,8.65,100.32,14.49
2018-09-07,Mid Atlantic - Dominion,1761.95,21.27,30.8,50.91,52.37,8.52,92.89,9.39
2018-09-08,Mid Atlantic - Dominion,1605.72,27.19,45.55,39.74,52.59,8.38,106.61,13.58
2018-09-09,Mid Atlantic - Dominion,1890.62,22.37,31.53,49.8,51.04,7.77,102.28,5.73
2018-09-10,Mid Atlantic - Dominion,1576.98,41.82,19.19,61.5,43.17,7.45,72.85,12.1
2018-09-11,Mid Atlantic - Dominion,1678.85,39.74,34.87,45.61,58.02,9.73,97.04,12.36
2018-09-12,Mid Atlantic - Dominion,2741.74,30.65,21.75,44.59,44.72,6.17,64.07,12.07
2018-09-13,Mid Atlantic - Dominion,2396.23,40.12,36.01,40.63,40.15,8.1,97.86,10.42
2018-09-14,Mid Atlantic - Dominion,1874.64,31.69,23.96,55.36,58.13,6.63,84.11,10.01
2018-09-15,Mid Atlantic - Dominion,1586.0,35.29,29.58,43.1,48.58,6.99,109.69,6.41
2018-09-16,Mid Atlantic - Dominion,2143.89,24.41,37.03,36.99,48.09,9.45,61.42,12.94
2018-09-17,Mid Atlantic - Dominion,2063.82,35.13,19.11,34.76,56.41,7.83,65.34,6.33
2018-09-18,Mid Atlantic - Dominion,1530.24,18.94,28.55,43.89,57.83,8.89,72.16,10.88
2018-09-19,Mid Atlantic - Dominion,1634.61,34.12,23.27,53.4,49.79,7.59,91.29,12.17
2018-09-20,Mid Atlantic - Dominion,1692.68,34.2,27.88,45.82,44.73,8.21,98.85,8.96
2018-09-21,Mid Atlantic - Dominion,1722.32,30.4,33.81,55.96,46.92,7.56,81.99,10.99
2018-09-22,Mid Atlantic - Dominion,1518.89,30.9,26.78,44.64,45.49,7.7,115.95,8.0
2018-09-23,Mid Atlantic - Dominion,1747.57,37.86,27.8,61.73,44.33,8.75,101.58,11.9
2018-09-24,Mid Atlantic - Dominion,1712.25,27.49,26.16,31.92,50.69,9.39,62.43,10.01
2018-09-25,Mid Atlantic - Dominion,2170.76,35.2,27.11,28.61,45.17,7.95,90.12,1.38
2018-09-26,Mid Atlantic - Dominion,1560.78,25.95,11.08,39.65,57.86,9.18,81.64,10.34
2018-09-27,Mid Atlantic - Dominion,1739.11,22.31,25.16,26.02,46.99,7.38,122.99,11.08
2018-09-28,Mid Atlantic - Dominion,1735.62,21.89,41.85,36.1,54.03,7.62,66.98,6.74
2018-09-29,Mid Atlantic - Dominion,1633.77,35.23,24.65,43.92,52.97,9.35,104.27,7.59
2018-09-30,Mid Atlantic - Dominion,1825.69,33.85,26.59,36.28,55.08,8.21,105.97,9.35
2018-10-01,Mid Atlantic - Dominion,1609.16,31.26,27.82,52.62,48.78,8.13,83.73,9.28
2018-10-02,Mid Atlantic - Dominion,1875.89,36.76,27.58,30.95,39.0,8.2,89.38,12.61
2018-10-03,Mid Atlantic - Dominion,2115.13,26.43,19.58,45.89,56.16,8.82,73.3,7.99
2018-10-04,Mid Atlantic - Dominion,3716.36,28.41,25.97,43.49,56.07,8.29,104.63,9.39
2018-10-05,Mid Atlantic - Dominion,2041.27,12.46,17.46,51.87,54.65,7.08,92.5,12.71
2018-10-06,Mid Atlantic - Dominion,2146.01,33.01,21.28,47.84,52.5,6.2,73.57,10.49
2018-10-07,Mid Atlantic - Dominion,1627.05,32.02,21.22,47.85,42.92,8.24,98.98,12.4
2018-10-08,Mid Atlantic - Dominion,1939.62,34.05,30.46,46.02,51.6,8.4,87.29,6.34
2018-10-09,Mid Atlantic - Dominion,2289.58,31.96,30.79,51.77,52.14,7.3,101.42,8.54
2018-10-10,Mid Atlantic - Dominion,1644.5,25.69,14.92,38.05,57.16,7.52,81.81,10.72
2018-10-11,Mid Atlantic - Dominion,2525.54,23.27,27.8,53.28,54.1,8.93,87.86,11.98
2018-10-12,Mid Atlantic - Dominion,1708.1,34.52,32.35,42.5,41.72,8.68,87.99,7.32
2018-10-13,Mid Atlantic - Dominion,1635.63,29.13,27.81,45.87,42.79,8.26,88.43,3.12
2018-10-14,Mid Atlantic - Dominion,1570.48,30.83,21.66,46.19,47.54,9.51,85.41,12.86
2018-10-15,Mid Atlantic - Dominion,1523.24,31.06,46.33,50.26,39.4,7.18,84.07,9.15
2018-10-16,Mid Atlantic - Dominion,2037.46,30.61,22.73,33.17,42.38,7.02,91.24,10.77
2018-10-17,Mid Atlantic - Dominion,2374.75,28.15,33.77,56.29,42.81,7.76,98.57,14.38
2018-10-18,Mid Atlantic - Dominion,2611.48,28.06,28.27,43.22,52.33,8.07,85.78,10.84
2018-10-19,Mid Atlantic - Dominion,1760.83,29.4,38.86,46.85,41.74,7.73,110.47,9.82
2018-10-20,Mid Atlantic - Dominion,1627.08,38.65,24.22,35.57,48.42,7.74,100.75,8.72
2018-10-21,Mid Atlantic - Dominion,2272.51,28.48,42.15,51.73,51.52,7.02,89.59,10.69
2018-10-22,Mid Atlantic - Dominion,1594.49,31.78,11.31,46.07,53.57,7.59,98.2,11.97
2018-10-23,Mid Atlantic - Dominion,1540.59,34.27,30.71,59.37,52.04,7.93,86.0,9.8
2018-10-24,Mid Atlantic - Dominion,2977.04,31.46,21.43,42.63,50.16,7.49,80.13,17.16
2018-10-25,Mid Atlantic - Dominion,1709.69,25.94,14.66,51.35,57.35,9.79,73.52,10.46
2018-10-26,Mid Atlantic - Dominion,1732.09,36.14,21.61,37.2,54.07,6.02,94.92,9.95
2018-10-27,Mid Atlantic - Dominion,1520.91,30.8,31.77,61.69,49.66,8.42,78.25,7.15
2018-10-28,Mid Atlantic - Dominion,2058.42,25.78,24.62,57.74,54.72,8.79,72.15,12.02
2018-10-29,Mid Atlantic - Dominion,2837.74,25.36,33.55,62.31,47.23,8.4,85.05,12.72
2018-10-30,Mid Atlantic - Dominion,2146.52,31.85,25.29,49.87,49.3,7.6,84.25,8.32
2018-10-31,Mid Atlantic - Dominion,2093.81,25.86,27.38,44.55,51.12,9.07,74.22,13.69
2018-11-01,Mid Atlantic - Dominion,2628.05,34.52,14.94,41.14,49.95,8.57,99.1,7.31
2018-11-02,Mid Atlantic - Dominion,3575.55,29.02,30.88,53.84,50.89,9.81,82.52,11.21
2018-11-03,Mid Atlantic - Dominion,1788.38,37.38,25.04,37.58,47.31,8.1,92.93,11.03
2018-11-04,Mid Atlantic - Dominion,1587.01,32.03,21.93,34.09,54.66,9.87,102.76,5.83
2018-11-05,Mid Atlantic - Dominion,2509.03,20.49,17.33,31.24,55.59,7.73,93.41,12.66
2018-11-06,Mid Atlantic - Dominion,1771.84,26.69,45.54,48.69,42.45,8.0,117.63,6.42
2018-11-07,Mid Atlantic - Dominion,1589.73,24.77,27.22,50.69,46.99,7.76,82.77,11.15
2018-11-08,Mid Atlantic - Dominion,1533.81,37.0,28.37,47.92,53.05,8.44,95.82,7.69
2018-11-09,Mid Atlantic - Dominion,2987.18,28.34,15.2,34.33,53.61,7.05,87.38,12.43
2018-11-10,Mid Atlantic - Dominion,1506.44,26.4,33.47,31.46,57.26,7.24,98.53,13.36
2018-11-11,Mid Atlantic - Dominion,2699.13,30.35,31.66,43.53,51.17,9.33,92.65,9.3
2018-11-12,Mid Atlantic - Dominion,2478.41,30.83,16.01,42.79,53.1,7.22,98.93,6.77
2018-11-13,Mid Atlantic - Dominion,1586.47,43.41,35.25,34.89,48.52,8.85,103.86,8.04
2018-11-14,Mid Atlantic - Dominion,1799.87,27.16,25.1,44.61,45.69,8.38,105.3,5.9
2018-11-15,Mid Atlantic - Dominion,2785.9,29.98,27.18,58.5,57.84,7.71,86.96,10.11
2018-11-16,Mid Atlantic - Dominion,2919.54,39.22,29.14,45.99,57.97,7.03,56.73,5.99
2018-11-17,Mid Atlantic - Dominion,1531.51,27.69,20.65,50.51,51.76,6.95,96.18,13.4
2018-11-18,Mid Atlantic - Dominion,1607.29,28.89,30.8,38.65,53.58,8.19,97.93,7.16
2018-11-19,Mid Atlantic - Dominion,1877.0,28.7,24.35,48.55,45.15,8.39,92.36,5.12
2018-11-20,Mid Atlantic - Dominion,3652.29,24.29,7.28,43.81,46.37,9.29,66.14,8.71
2018-11-21,Mid Atlantic - Dominion,1654.03,28.17,20.57,42.83,57.47,7.07,91.19,13.2
2018-11-22,Mid Atlantic - Dominion,1523.36,25.91,31.56,31.79,44.92,9.62,80.66,8.82
2018-11-23,Mid Atlantic - Dominion,2044.66,32.07,23.57,45.09,49.01,8.22,75.47,9.56
2018-11-24,Mid Atlantic - Dominion,1887.21,38.86,16.32,49.12,38.76,7.22,98.7,10.92
2018-11-25,Mid Atlantic - Dominion,1751.9,33.08,32.27,44.65,35.73,8.93,105.38,11.05
2018-11-26,Mid Atlantic - Dominion,1647.31,36.83,21.88,49.16,51.59,7.52,108.69,11.46
2018-11-27,Mid Atlantic - Dominion,1638.21,37.2,25.4,42.84,47.38,8.59,111.62,12.2
2018-11-28,Mid Atlantic - Dominion,2790.97,20.87,22.74,30.1,55.64,6.36,80.37,7.79
2018-11-29,Mid Atlantic - Dominion,1609.89,28.63,29.24,48.1,51.4,8.2,115.31,13.08
2018-11-30,Mid Atlantic - Dominion,1719.12,20.52,31.62,29.87,49.78,6.85,94.36,5.86
2018-12-01,Mid Atlantic - Dominion,2950.47,45.73,38.4,87.85,53.6,8.52,88.5,9.17
2018-12-02,Mid Atlantic - Dominion,3201.71,28.89,29.62,79.06,54.23,8.38,97.96,16.1
2018-12-03,Mid Atlantic - Dominion,2794.86,49.48,23.67,55.47,49.48,6.29,123.5,10.38
2018-12-04,Mid Atlantic - Dominion,2569.28,44.06,25.19,79.87,61.96,7.99,111.89,5.13
2018-12-05,Mid Atlantic - Dominion,2513.39,47.8,40.34,73.99,53.7,8.02,112.21,9.0
2018-12-06,Mid Atlantic - Dominion,3009.75,46.43,15.37,76.12,50.8,7.61,87.75,6.75
2018-12-07,Mid Atlantic - Dominion,2615.56,37.29,32.48,57.81,67.15,8.29,88.62,14.58
2018-12-08,Mid Atlantic - Dominion,2586.06,46.09,30.29,72.3,50.8,8.25,120.67,12.34
2018-12-09,Mid Atlantic - Dominion,3374.34,40.69,18.1,65.45,48.51,8.27,107.15,11.05
2018-12-10,Mid Atlantic - Dominion,2516.8,40.56,20.69,72.37,52.96,7.09,121.19,11.44
2018-12-11,Mid Atlantic - Dominion,3305.17,38.54,30.67,62.25,61.46,7.97,108.36,9.54
2018-12-12,Mid Atlantic - Dominion,2506.48,43.92,20.53,90.54,57.38,7.37,133.96,8.59
2018-12-13,Mid Atlantic - Dominion,3192.48,45.7,20.12,78.33,58.36,6.91,125.94,11.92
2018-12-14,Mid Atlantic - Dominion,2959.26,38.69,30.42,57.23,58.48,8.19,109.79,11.09
2018-12-15,Mid Atlantic - Dominion,3216.29,36.86,31.23,70.61,52.78,8.35,99.21,7.81
2018-12-16,Mid Atlantic - Dominion,2938.15,32.38,36.99,60.21,44.24,8.5,104.95,17.92
2018-12-17,Mid Atlantic - Dominion,3529.27,41.83,14.3,64.89,58.04,8.76,96.76,10.45
2018-12-18,Mid Atlantic - Dominion,2900.58,39.73,32.77,66.98,48.59,8.43,97.12,12.93
2018-12-19,Mid Atlantic - Dominion,2591.58,37.42,12.44,65.41,51.33,7.54,91.43,10.96
2018-12-20,Mid Atlantic - Dominion,2568.03,45.26,29.5,68.89,61.34,8.91,103.26,10.87
2018-12-21,Mid Atlantic - Dominion,2501.09,41.89,19.43,82.37,58.45,6.25,102.37,7.25
2018-12-22,Mid Atlantic - Dominion,3009.07,33.61,38.68,71.13,63.21,7.76,93.0,12.62
2018-12-23,Mid Atlantic - Dominion,2634.08,38.37,22.69,72.29,62.67,7.58,117.6,2.97
2018-12-24,Mid Atlantic - Dominion,2724.6,50.56,20.48,77.27,55.05,8.64,103.69,12.29
2018-12-25,Mid Atlantic - Dominion,2595.6,38.76,20.32,57.93,51.35,7.21,108.18,7.28
2018-12-26,Mid Atlantic - Dominion,2659.77,39.62,34.3,68.76,55.94,8.73,111.32,10.12
2018-12-27,Mid Atlantic - Dominion,3196.37,32.61,24.11,89.2,54.93,7.94,89.52,11.36
2018-12-28,Mid Atlantic - Dominion,3106.38,44.45,14.14,62.76,62.74,7.98,93.45,12.71
2018-12-29,Mid Atlantic - Dominion,3836.01,37.18,39.23,74.28,58.62,9.03,136.33,9.69
2018-12-30,Mid Atlantic - Dominion,2899.54,35.92,20.27,68.64,57.68,8.19,122.51,8.52
2018-12-31,Mid Atlantic - Dominion,2557.84,39.98,25.86,77.52,46.81,8.41,90.09,13.19
2019-01-01,Mid Atlantic - Dominion,2778.97,35.49,32.29,62.51,49.13,6.61,125.36,12.97
2019-01-02,Mid Atlantic - Dominion,3662.28,41.91,22.96,81.31,63.07,8.19,113.15,9.31
2019-01-03,Mid Atlantic - Dominion,2793.19,35.75,37.78,61.51,62.29,6.99,85.84,10.32
2019-01-04,Mid Atlantic - Dominion,2992.46,53.3,20.25,90.23,57.36,5.41,110.43,8.39
2019-01-05,Mid Atlantic - Dominion,3010.27,39.93,13.1,68.05,53.6,8.25,137.26,-0.66
2019-01-06,Mid Atlantic - Dominion,2813.83,33.69,29.76,71.24,54.31,8.63,127.32,6.0
2019-01-07,Mid Atlantic - Dominion,2583.05,42.03,19.32,71.69,53.04,7.24,79.95,6.44
2019-01-08,Mid Atlantic - Dominion,2615.06,32.84,40.6,68.55,59.98,9.21,125.89,9.83
2019-01-09,Mid Atlantic - Dominion,2964.58,38.85,28.45,75.23,60.2,7.12,104.92,11.85
2019-01-10,Mid Atlantic - Dominion,3597.37,40.8,18.93,52.61,60.77,6.86,102.9,10.83
2019-01-11,Mid Atlantic - Dominion,2738.89,31.72,16.03,69.84,59.2,6.19,121.82,6.46
